"id","city_id","type_id","total_area","rooms","ceiling_height","floors_total","living_area","floor","is_apartment","open_plan","kitchen_area","balcony","airports_nearest","parks_around3000","ponds_around3000"
4683,"6X8I",F8EM,35.0,0,,25.0,23.4,25,0,1,,,43431.0,0.0,0.0
4684,"6X8I",F8EM,107.4,4,3.6,6.0,76.8,2,0,0,10.0,1.0,23056.0,0.0,3.0
4685,"4T1U",IZIQ,41.1,1,,24.0,,23,0,0,,,53561.0,0.0,0.0
4686,"8I1D",IZIQ,72.0,3,,5.0,43.0,3,0,0,8.3,,,,
4687,"6X8I",F8EM,59.0,4,2.5,5.0,43.0,4,0,0,6.9,,9823.0,0.0,0.0
4688,"6X8I",F8EM,38.0,1,2.7,3.0,20.0,1,0,0,7.5,,43767.0,0.0,0.0
4689,"6X8I",F8EM,38.0,1,2.75,21.0,17.0,8,0,0,10.1,,35935.0,0.0,1.0
4690,"6X8I",F8EM,42.0,1,,12.0,18.0,10,0,0,10.0,0.0,23364.0,0.0,3.0
4691,"6X8I",F8EM,61.7,2,2.6,14.0,33.1,2,0,0,9.0,2.0,31206.0,1.0,3.0
4692,"6X8I",F8EM,71.0,3,2.7,25.0,45.0,11,0,0,15.0,2.0,46530.0,0.0,0.0
4693,"6X8I",F8EM,44.0,2,2.5,5.0,29.0,1,0,0,5.6,0.0,15622.0,1.0,0.0
4694,AN5B,IZIQ,66.6,3,,4.0,43.4,1,0,0,9.4,,,,
4695,"6X8I",F8EM,52.0,2,,10.0,31.0,3,0,0,9.0,,29590.0,1.0,1.0
4696,R9I0,F8EM,31.9,1,2.5,5.0,18.34,4,0,0,5.8,1.0,,,
4697,"4T1U",IZIQ,43.0,2,,5.0,28.0,5,0,0,7.0,0.0,55529.0,0.0,0.0
4698,"6X8I",F8EM,31.2,1,2.5,5.0,18.0,2,0,0,7.0,,42099.0,1.0,0.0
4699,HM6W,F8EM,50.4,2,2.5,9.0,30.0,3,0,0,8.5,,,,
4700,"6X8I",F8EM,51.3,2,2.55,5.0,30.6,3,0,0,6.8,0.0,14768.0,0.0,0.0
4701,"6X8I",F8EM,30.0,1,2.65,5.0,16.0,3,0,0,6.5,0.0,21703.0,0.0,0.0
4702,MHKY,F8EM,43.4,2,2.5,5.0,,4,0,0,5.8,,,,
4703,"6X8I",F8EM,30.9,1,,5.0,18.2,5,0,0,5.4,1.0,21787.0,3.0,0.0
4704,"4KU1","9N9J",35.7,1,,14.0,15.5,1,0,0,9.0,,,,
4705,"6X8I",F8EM,48.0,2,,24.0,26.1,12,0,0,8.7,1.0,15297.0,0.0,1.0
4706,"6X8I",F8EM,42.0,1,2.75,10.0,16.0,8,0,0,11.0,0.0,30742.0,1.0,1.0
4707,"6X8I",F8EM,56.0,2,2.7,12.0,31.0,4,0,0,8.0,2.0,15339.0,0.0,0.0
4708,"6X8I",F8EM,75.2,3,3.0,5.0,48.8,1,0,0,10.4,,23039.0,1.0,0.0
4709,"6X8I",F8EM,80.0,2,,5.0,,3,0,0,,,20329.0,3.0,2.0
4710,"6X8I",F8EM,184.0,5,,7.0,142.0,5,0,0,15.0,0.0,22656.0,1.0,0.0
4711,"6X8I",F8EM,75.2,2,2.82,17.0,39.1,11,0,0,12.2,1.0,10275.0,0.0,0.0
4712,"6X8I",F8EM,46.5,2,2.5,9.0,29.8,6,0,0,6.2,,51489.0,0.0,0.0
4713,"6X8I",F8EM,45.0,2,,8.0,29.0,4,0,0,7.0,,25476.0,1.0,3.0
4714,"6X8I",F8EM,83.0,4,,9.0,,8,0,0,,,31823.0,0.0,1.0
4715,A7AP,F8EM,45.1,2,,3.0,29.0,2,0,0,6.2,,,,
4716,"6X8I",F8EM,93.9,3,3.0,17.0,,3,0,0,14.05,,10275.0,0.0,0.0
4717,"6X8I",F8EM,45.0,2,2.5,5.0,27.0,5,0,0,8.0,,45531.0,0.0,0.0
4718,"6X8I",F8EM,49.0,4,2.5,5.0,36.0,3,0,0,5.0,,21854.0,0.0,1.0
4719,R27I,F8EM,39.2,1,,9.0,15.0,9,0,0,15.0,0.0,25829.0,0.0,0.0
4720,"6X8I",F8EM,36.0,1,,19.0,16.0,12,0,0,10.2,2.0,28959.0,1.0,0.0
4721,FJEG,F8EM,31.0,1,,4.0,18.0,3,0,0,6.0,1.0,26062.0,2.0,3.0
4722,"6X8I",F8EM,45.0,1,2.8,24.0,17.0,3,0,0,11.0,1.0,35312.0,0.0,1.0
4723,"187Y",IZIQ,33.7,1,,17.0,14.37,17,0,0,9.04,,,,
4724,"187Y",IZIQ,70.0,3,,27.0,39.0,26,0,0,11.7,0.0,,,
4725,"6X8I",F8EM,56.0,2,2.8,24.0,26.0,6,0,0,15.0,2.0,43397.0,0.0,0.0
4726,"6X8I",F8EM,33.3,1,2.5,9.0,17.4,3,0,0,8.5,,12627.0,0.0,1.0
4727,"6X8I",F8EM,49.3,1,2.8,16.0,19.0,3,0,0,16.0,,38900.0,0.0,0.0
4728,"6X8I",F8EM,60.0,2,3.1,23.0,31.0,10,0,0,13.0,1.0,7294.0,1.0,0.0
4729,"6X8I",F8EM,51.0,1,2.7,9.0,20.2,4,0,0,11.2,2.0,23756.0,1.0,1.0
4730,"6X8I",F8EM,40.7,1,2.77,25.0,17.8,21,0,0,9.6,,36000.0,2.0,2.0
4731,KT5I,EL2E,52.8,2,2.5,4.0,,4,0,0,,,,,
4732,"6X8I",F8EM,39.5,1,,16.0,17.5,6,0,0,10.5,,35039.0,0.0,0.0
4733,T7U7,F8EM,52.4,2,2.62,9.0,27.5,7,0,0,10.0,2.0,,,
4734,"187Y",IZIQ,60.4,2,2.75,25.0,32.0,25,0,0,16.0,1.0,,,
4735,"3I7C",F8EM,46.5,2,2.5,5.0,32.0,5,0,0,6.0,1.0,48492.0,0.0,0.0
4736,"6X8I",F8EM,68.3,4,2.63,5.0,45.1,4,0,0,9.0,,20182.0,3.0,3.0
4737,"6X8I",F8EM,31.5,1,2.5,14.0,18.9,6,0,0,,2.0,22943.0,1.0,1.0
4738,"6X8I",F8EM,38.6,1,,16.0,,4,0,0,,,37091.0,1.0,0.0
4739,"6X8I",F8EM,30.0,1,2.6,9.0,16.0,7,0,0,7.2,,17281.0,1.0,0.0
4740,"6X8I",F8EM,69.5,3,3.0,10.0,43.5,4,0,0,9.1,,9914.0,2.0,0.0
4741,MHKY,F8EM,52.1,2,2.5,5.0,29.0,1,0,0,9.0,1.0,,,
4742,Y2IW,"9N9J",40.4,1,,10.0,18.6,4,0,0,10.78,1.0,,,
4743,"6X8I",F8EM,75.7,4,2.5,10.0,57.4,1,0,0,6.1,,29727.0,0.0,0.0
4744,"6X8I",F8EM,37.0,1,2.8,18.0,19.0,5,0,0,10.0,,12960.0,1.0,1.0
4745,"6X8I",F8EM,60.1,3,2.5,9.0,42.8,1,0,0,5.6,2.0,46408.0,0.0,0.0
4746,"6X8I",F8EM,50.0,2,2.5,12.0,28.0,12,0,0,10.0,,11670.0,1.0,3.0
4747,"6X8I",F8EM,45.0,2,2.55,8.0,26.5,6,0,0,7.5,1.0,24926.0,0.0,0.0
4748,"6X8I",F8EM,121.3,4,2.75,17.0,75.0,2,0,0,14.0,,10195.0,0.0,0.0
4749,"6X8I",F8EM,59.0,2,2.6,10.0,33.0,6,0,0,11.0,2.0,14078.0,0.0,0.0
4750,"6823",F8EM,78.0,3,,16.0,,1,0,0,,,21995.0,1.0,0.0
4751,"6X8I",F8EM,87.0,3,3.2,5.0,62.0,2,0,0,10.0,0.0,16002.0,0.0,0.0
4752,"187Y",IZIQ,59.0,2,,19.0,29.0,10,0,0,12.0,,,,
4753,"6X8I",F8EM,39.0,1,,16.0,17.8,3,0,0,10.0,,21137.0,0.0,2.0
4754,TXOA,"9N9J",34.0,1,2.6,10.0,18.9,4,0,0,6.5,,,,
4755,"187Y",IZIQ,55.06,2,,15.0,,7,0,0,14.24,,,,
4756,"4T1U",IZIQ,30.0,1,2.5,5.0,17.0,1,0,0,6.0,,55529.0,0.0,0.0
4757,FJEG,F8EM,50.0,2,,17.0,30.0,3,0,0,8.2,,28554.0,0.0,3.0
4758,"6X8I",F8EM,97.4,3,2.75,25.0,47.0,3,0,0,15.4,5.0,35257.0,0.0,1.0
4759,"6X8I",F8EM,70.0,3,3.2,6.0,44.0,1,0,0,11.7,,25069.0,1.0,0.0
4760,FMVZ,IZIQ,46.35,1,,25.0,17.0,21,0,0,12.0,2.0,11445.0,0.0,0.0
4761,"6X8I",F8EM,54.0,2,3.0,5.0,33.0,1,0,0,8.3,,15757.0,1.0,0.0
4762,"187Y",IZIQ,55.0,2,2.5,10.0,30.0,7,0,0,8.6,,,,
4763,"3I7C",F8EM,74.0,3,,5.0,47.0,5,0,0,8.4,,47720.0,0.0,0.0
4764,"187Y",IZIQ,44.0,1,,22.0,16.0,18,0,0,14.0,,,,
4765,"6X8I",F8EM,55.0,2,2.7,12.0,33.0,9,0,0,10.0,1.0,32394.0,0.0,0.0
4766,"6X8I",F8EM,41.0,1,2.78,24.0,16.0,5,0,0,12.0,1.0,32866.0,0.0,1.0
4767,"4KU1",F8EM,40.0,1,2.75,9.0,18.33,4,0,0,13.42,1.0,,,
4768,"6X8I",F8EM,115.4,3,2.8,25.0,54.0,5,0,0,21.5,,50867.0,0.0,0.0
4769,"6X8I",F8EM,39.3,1,2.7,25.0,17.0,20,0,0,11.0,2.0,30073.0,0.0,0.0
4770,"6X8I",F8EM,44.1,2,2.5,5.0,26.0,4,0,0,5.2,,27440.0,0.0,1.0
4771,"6X8I",F8EM,117.1,5,,4.0,,4,0,0,,,21465.0,1.0,2.0
4772,"0OVA",EQUI,62.8,4,2.5,5.0,45.8,5,0,0,6.2,1.0,,,
4773,"6X8I",F8EM,38.7,1,2.55,10.0,,2,0,0,,,11494.0,0.0,1.0
4774,"6X8I",F8EM,44.0,1,2.5,6.0,19.0,1,0,0,11.0,,48742.0,0.0,0.0
4775,"6X8I",F8EM,31.0,1,,9.0,18.0,4,0,0,9.0,0.0,14042.0,1.0,0.0
4776,"6X8I",F8EM,99.0,4,3.3,5.0,69.0,1,0,0,9.6,,26926.0,1.0,3.0
4777,"187Y",IZIQ,28.2,1,,21.0,24.2,11,0,0,4.0,2.0,,,
4778,WBH1,"9N9J",37.6,1,2.7,10.0,17.6,2,0,0,10.7,,,,
4779,"6X8I",F8EM,62.0,2,2.75,18.0,28.0,12,0,0,13.0,2.0,42298.0,0.0,1.0
4780,"6X8I",F8EM,52.0,1,,21.0,20.0,6,0,0,30.0,2.0,37625.0,0.0,0.0
4781,"6X8I",F8EM,62.4,2,2.95,5.0,41.5,1,0,0,7.8,,,,
4782,"6X8I",F8EM,72.0,3,2.72,7.0,42.0,1,0,0,15.0,,26046.0,3.0,0.0
4783,"6X8I",F8EM,50.0,3,2.5,5.0,,4,0,0,,,26880.0,0.0,0.0
4784,FMVZ,IZIQ,42.45,1,,12.0,18.6,6,0,0,10.8,4.0,17766.0,0.0,1.0
4785,"187Y",IZIQ,63.0,2,,16.0,,5,0,0,13.0,1.0,,,
4786,"6X8I",F8EM,87.3,4,2.7,10.0,50.7,4,0,0,15.6,,17625.0,1.0,0.0
4787,"6VBQ",IZIQ,51.0,2,,25.0,28.0,22,0,0,9.5,5.0,,,
4788,"6X8I",F8EM,106.4,3,2.75,23.0,66.0,16,0,0,12.2,,36724.0,1.0,0.0
4789,K9F8,IZIQ,93.0,3,,6.0,51.0,5,0,0,15.3,,,,
4790,ZYPN,F8EM,57.0,2,,5.0,,1,0,0,,,,,
4791,"6X8I",F8EM,84.6,3,,20.0,46.0,4,0,0,15.0,,43792.0,0.0,0.0
4792,"6X8I",F8EM,88.9,4,3.0,5.0,60.4,3,0,0,9.6,1.0,23042.0,2.0,0.0
4793,"6X8I",F8EM,87.0,3,,10.0,,8,0,0,,,23808.0,1.0,1.0
4794,"6X8I",F8EM,31.0,1,,5.0,17.0,5,0,0,6.0,0.0,42779.0,0.0,0.0
4795,"6X8I",F8EM,38.0,1,2.78,22.0,16.0,19,0,0,10.0,,15483.0,0.0,0.0
4796,"6X8I",F8EM,36.5,1,2.52,16.0,18.4,10,0,0,8.0,0.0,14982.0,0.0,1.0
4797,"6X8I",F8EM,34.36,1,,5.0,10.0,2,0,0,,,47325.0,1.0,1.0
4798,"6X8I",F8EM,160.6,4,3.52,5.0,111.1,3,0,0,12.8,0.0,23650.0,3.0,2.0
4799,"6X8I",F8EM,52.0,2,,5.0,37.0,5,0,0,,0.0,27408.0,3.0,2.0
4800,YVBQ,F8EM,33.8,1,2.5,9.0,19.6,5,0,0,5.6,,45118.0,0.0,0.0
4801,"4T1U",IZIQ,54.0,2,2.6,17.0,31.5,12,0,0,,2.0,54490.0,0.0,0.0
4802,"6X8I",F8EM,74.0,3,,5.0,53.0,3,0,0,7.8,,18398.0,1.0,0.0
4803,G6ON,F8EM,60.4,1,3.0,4.0,19.7,4,0,0,32.8,2.0,,,
4804,"6X8I",F8EM,55.2,2,2.55,9.0,31.2,1,0,0,7.8,0.0,15689.0,2.0,1.0
4805,"6X8I",F8EM,37.0,1,2.65,10.0,17.0,9,0,0,11.0,2.0,33623.0,0.0,1.0
4806,Y04Q,F8EM,81.5,3,,6.0,22.5,3,0,0,30.0,1.0,,,
4807,"6X8I",F8EM,35.86,1,,19.0,17.26,11,0,0,10.0,1.0,35129.0,0.0,1.0
4808,"6X8I",F8EM,50.9,2,2.5,10.0,29.4,5,0,0,8.0,,34013.0,1.0,2.0
4809,TXOA,"9N9J",53.0,2,2.5,5.0,28.0,2,0,0,8.0,2.0,,,
4810,"6X8I",F8EM,65.5,2,3.3,5.0,,5,0,0,21.5,1.0,17462.0,1.0,2.0
4811,"6X8I",F8EM,42.0,1,2.8,25.0,19.0,18,0,0,9.0,2.0,46061.0,0.0,0.0
4812,"6X8I",F8EM,180.8,4,3.1,16.0,94.89,11,0,0,20.16,0.0,37407.0,1.0,2.0
4813,"6X8I",F8EM,30.0,1,,5.0,,2,0,0,,,16159.0,1.0,0.0
4814,"6X8I",F8EM,43.0,3,3.0,5.0,24.0,1,0,0,7.0,,24319.0,1.0,0.0
4815,"6X8I",F8EM,32.0,2,,5.0,22.0,2,0,0,5.2,,26996.0,2.0,0.0
4816,"4KU1","9N9J",33.6,1,2.75,17.0,16.0,9,0,0,10.12,,,,
4817,"6X8I",F8EM,70.0,3,2.6,10.0,46.0,1,0,0,7.0,,37499.0,1.0,2.0
4818,XNS3,IZIQ,50.4,2,,5.0,30.7,1,0,0,9.2,,,,
4819,"6X8I",F8EM,45.0,2,,9.0,28.0,8,0,0,8.0,1.0,12975.0,0.0,0.0
4820,"6X8I",F8EM,72.5,3,2.7,2.0,52.2,2,0,0,15.9,1.0,21653.0,0.0,1.0
4821,"6X8I",F8EM,47.0,2,3.2,6.0,24.6,6,0,0,7.12,,25795.0,2.0,0.0
4822,VLGF,F8EM,30.0,1,2.5,4.0,16.0,1,0,0,5.7,,14624.0,0.0,0.0
4823,"6X8I",F8EM,253.0,7,3.5,5.0,180.0,5,0,0,23.3,1.0,24253.0,1.0,1.0
4824,A7AP,F8EM,46.3,2,2.5,5.0,29.0,3,0,0,6.5,1.0,,,
4825,"6X8I",F8EM,50.8,2,,16.0,20.8,10,0,0,11.8,2.0,14773.0,0.0,0.0
4826,"6X8I",F8EM,52.1,2,2.5,9.0,32.2,6,0,0,7.1,1.0,11578.0,0.0,1.0
4827,"3I7C",F8EM,63.8,2,2.6,9.0,36.0,3,0,0,12.4,2.0,46650.0,0.0,1.0
4828,"6X8I",F8EM,69.2,2,,19.0,43.9,19,0,0,9.0,,34618.0,0.0,0.0
4829,"6X8I",F8EM,121.1,3,3.5,5.0,77.2,4,0,0,16.3,,24616.0,0.0,0.0
4830,Y04Q,F8EM,46.0,1,2.7,10.0,16.7,3,0,0,13.0,,,,
4831,"0SI2",F8EM,30.0,1,,6.0,18.0,6,0,0,6.0,1.0,,,
4832,"6X8I",F8EM,72.2,2,3.0,4.0,45.0,3,0,0,11.5,,39803.0,1.0,0.0
4833,"6X8I",F8EM,32.0,1,,23.0,,10,0,0,,,36231.0,0.0,1.0
4834,"187Y",IZIQ,81.7,3,2.7,15.0,48.94,9,0,0,17.64,1.0,,,
4835,"4KU1","9N9J",35.0,1,,17.0,16.0,14,0,0,10.0,2.0,,,
4836,"3SXT",F8EM,68.5,2,2.7,17.0,31.0,3,0,0,13.5,,,,
4837,"6X8I",F8EM,35.0,1,2.5,12.0,18.0,12,0,0,9.0,,12148.0,0.0,1.0
4838,W0ZR,F8EM,43.0,2,,5.0,,5,0,0,,1.0,,,
4839,"6X8I",F8EM,172.0,3,3.1,8.0,110.0,6,0,0,15.0,1.0,24454.0,3.0,3.0
4840,"6X8I",F8EM,59.7,2,2.6,10.0,33.4,1,0,0,10.9,2.0,13631.0,0.0,0.0
4841,"6X8I",F8EM,57.0,2,2.75,10.0,30.0,4,0,0,9.8,1.0,18090.0,0.0,2.0
4842,"24KS",IZIQ,52.4,2,2.5,9.0,32.8,1,0,0,7.6,,25616.0,0.0,0.0
4843,"6X8I",F8EM,52.0,2,,12.0,30.0,9,0,0,10.0,1.0,35717.0,1.0,1.0
4844,C6HK,EQUI,58.0,2,,5.0,33.0,4,0,0,9.0,0.0,,,
4845,"6X8I",F8EM,52.0,2,2.65,12.0,30.0,3,0,0,8.5,1.0,35242.0,0.0,0.0
4846,"6X8I",F8EM,35.2,1,2.7,16.0,15.7,2,0,0,10.3,,43642.0,0.0,0.0
4847,"187Y",IZIQ,35.5,1,,23.0,18.0,8,0,0,11.0,1.0,,,
4848,"6X8I",F8EM,98.0,3,,,,18,0,0,,0.0,37625.0,0.0,0.0
4849,"0SI2",F8EM,54.0,2,2.5,5.0,32.0,5,0,0,9.0,2.0,,,
4850,"3SXT",F8EM,31.0,1,2.67,9.0,18.1,9,0,0,6.3,,,,
4851,"6X8I",F8EM,61.7,2,,10.0,33.0,3,0,0,10.8,0.0,23744.0,1.0,1.0
4852,"0SI2",F8EM,78.1,4,,9.0,,1,0,0,9.8,,,,
4853,"6X8I",F8EM,149.0,5,3.25,5.0,102.0,5,0,0,20.0,1.0,25010.0,2.0,1.0
4854,"6X8I",F8EM,32.8,1,,5.0,16.4,4,0,0,6.3,,18815.0,0.0,1.0
4855,"6X8I",F8EM,50.0,1,2.8,35.0,22.0,4,0,0,13.0,,18627.0,1.0,3.0
4856,"6X8I",F8EM,83.5,3,,10.0,48.9,5,0,0,11.5,,43803.0,2.0,0.0
4857,"6X8I",F8EM,56.0,3,2.5,5.0,38.0,5,0,0,6.0,1.0,27598.0,0.0,1.0
4858,"187Y",F8EM,33.5,1,,19.0,14.57,14,0,0,10.64,,,,
4859,"6X8I",F8EM,33.0,1,3.5,5.0,,2,0,0,,,23447.0,3.0,3.0
4860,"187Y",IZIQ,32.0,1,,27.0,16.0,24,0,0,8.3,2.0,,,
4861,"6X8I",F8EM,32.6,1,2.5,9.0,17.9,2,0,0,6.3,,51249.0,0.0,1.0
4862,"3SXT",F8EM,45.0,1,2.8,9.0,22.0,1,0,0,15.0,,,,
4863,"4KU1","9N9J",36.6,1,2.7,10.0,17.0,5,0,0,9.5,2.0,,,
4864,"6X8I",F8EM,82.0,2,3.2,4.0,34.4,3,0,0,15.4,0.0,24202.0,0.0,1.0
4865,"6X8I",F8EM,56.0,3,,6.0,38.0,4,0,0,8.0,,21559.0,1.0,3.0
4866,"6X8I",F8EM,42.0,1,,10.0,,5,0,0,,1.0,25041.0,0.0,0.0
4867,"24KS",IZIQ,34.0,1,,10.0,17.0,6,0,0,9.0,2.0,25917.0,0.0,0.0
4868,"4KU1","9N9J",32.0,1,,12.0,15.3,8,0,0,9.7,2.0,,,
4869,"6X8I",F8EM,41.9,1,,17.0,17.1,5,0,0,13.1,1.0,15577.0,0.0,0.0
4870,VLGF,F8EM,58.5,1,3.0,4.0,23.7,1,0,0,13.1,0.0,15523.0,0.0,0.0
4871,"6X8I",F8EM,33.0,1,,5.0,18.0,4,0,0,6.0,,51002.0,2.0,1.0
4872,S4Y8,F8EM,33.0,1,,5.0,25.0,4,0,0,7.0,,,,
4873,"6X8I",F8EM,32.0,1,3.0,4.0,13.0,3,0,0,9.0,0.0,24539.0,2.0,0.0
4874,"6X8I",F8EM,57.5,2,2.7,10.0,27.3,3,0,0,14.3,2.0,21784.0,0.0,2.0
4875,"6X8I",F8EM,45.8,2,2.54,9.0,29.3,4,0,0,6.1,,18692.0,1.0,1.0
4876,"187Y",IZIQ,25.0,0,27.0,25.0,17.0,17,0,1,,2.0,,,
4877,"6X8I",F8EM,49.0,2,2.5,9.0,27.0,4,0,0,6.0,1.0,18582.0,0.0,1.0
4878,"6X8I",F8EM,57.7,1,3.0,4.0,,3,0,0,23.25,2.0,44870.0,0.0,1.0
4879,TXOA,"9N9J",37.6,1,2.5,10.0,20.26,1,0,0,7.5,,,,
4880,"6X8I",F8EM,49.5,4,2.55,5.0,37.7,2,0,0,5.4,,11085.0,0.0,0.0
4881,A7AP,F8EM,35.5,1,2.5,17.0,14.6,6,0,0,8.3,,,,
4882,"6X8I",F8EM,31.0,1,2.73,5.0,16.5,1,0,0,6.3,,9620.0,1.0,0.0
4883,"4KU1",F8EM,34.0,1,,20.0,16.0,9,0,0,10.0,,,,
4884,"187Y",IZIQ,43.2,1,,18.0,18.0,15,0,0,11.5,0.0,,,
4885,"6X8I",F8EM,86.0,3,2.75,16.0,47.0,16,0,0,12.0,4.0,34126.0,0.0,0.0
4886,"6X8I",F8EM,49.1,2,,25.0,,4,0,0,,,23776.0,0.0,1.0
4887,"6X8I",F8EM,66.8,2,,16.0,34.8,3,0,0,12.5,0.0,40588.0,1.0,0.0
4888,YVBQ,F8EM,34.4,1,2.6,5.0,14.2,4,0,0,9.5,1.0,36896.0,0.0,0.0
4889,HM6W,F8EM,71.7,3,,9.0,43.1,4,0,0,9.0,,,,
4890,"6X8I",F8EM,58.5,2,2.7,23.0,35.5,6,0,0,11.7,1.0,22219.0,0.0,1.0
4891,Y2IW,"9N9J",47.6,1,,4.0,20.0,2,0,0,14.8,,,,
4892,"6X8I",F8EM,93.0,4,4.1,5.0,,4,0,0,,0.0,24171.0,1.0,0.0
4893,"3I7C",F8EM,29.7,1,2.55,5.0,15.5,4,0,0,5.2,,49653.0,0.0,3.0
4894,"6X8I",F8EM,45.5,2,2.6,9.0,28.4,9,0,0,7.1,2.0,13873.0,1.0,1.0
4895,"6X8I",F8EM,214.0,4,,16.0,80.0,15,0,0,40.0,1.0,30905.0,1.0,2.0
4896,"6X8I",F8EM,31.0,1,2.55,5.0,16.6,2,0,0,5.8,,18857.0,2.0,1.0
4897,"6X8I",F8EM,54.0,1,2.5,14.0,,4,0,0,,,13935.0,0.0,0.0
4898,"6X8I",F8EM,28.7,1,,8.0,,1,0,0,,,16286.0,3.0,2.0
4899,"6X8I",F8EM,51.3,2,2.5,9.0,31.3,8,0,0,8.0,1.0,46227.0,1.0,0.0
4900,"6X8I",F8EM,34.5,1,2.54,10.0,17.6,2,0,0,7.7,,34018.0,1.0,2.0
4901,"6VBQ",IZIQ,24.0,0,,,,6,0,0,,,,,
4902,MU8A,"9N9J",51.0,2,,5.0,31.5,5,0,0,9.5,1.0,,,
4903,"6X8I",F8EM,94.0,3,2.8,23.0,64.0,10,0,0,12.0,,11596.0,0.0,0.0
4904,"6X8I",F8EM,72.0,2,2.5,14.0,25.0,3,0,0,18.0,0.0,34809.0,1.0,1.0
4905,"6X8I",F8EM,77.7,3,2.7,21.0,49.98,17,0,0,,,37364.0,2.0,2.0
4906,L1Y8,F8EM,49.0,2,2.5,5.0,29.0,3,0,0,8.5,1.0,71529.0,3.0,2.0
4907,"6X8I",F8EM,50.6,2,,25.0,,3,0,0,10.0,,23768.0,0.0,1.0
4908,FJEG,F8EM,42.8,2,,5.0,25.4,1,0,0,5.0,0.0,28435.0,0.0,2.0
4909,"6X8I",F8EM,57.8,3,2.5,9.0,40.2,6,0,0,5.8,1.0,14399.0,0.0,1.0
4910,"6X8I",F8EM,166.0,4,,7.0,110.0,6,0,0,12.0,,26247.0,1.0,1.0
4911,"24KS",IZIQ,36.0,1,,17.0,16.7,17,0,0,10.0,1.0,25395.0,0.0,0.0
4912,"6X8I",F8EM,43.0,2,2.5,6.0,27.5,5,0,0,6.0,,39795.0,1.0,0.0
4913,FMVZ,IZIQ,78.3,3,2.57,9.0,48.5,7,0,0,9.6,,18442.0,0.0,0.0
4914,"6X8I",F8EM,39.0,1,,16.0,,8,0,0,,,14767.0,0.0,1.0
4915,"6X8I",F8EM,87.6,3,3.0,18.0,43.46,6,0,0,,,22875.0,1.0,1.0
4916,"6X8I",F8EM,40.8,1,2.7,25.0,15.6,15,0,0,11.2,0.0,17676.0,2.0,0.0
4917,"6X8I",F8EM,72.5,1,3.95,4.0,33.7,4,0,0,14.8,0.0,22669.0,0.0,1.0
4918,"6X8I",F8EM,58.0,3,,9.0,39.4,5,0,0,8.0,0.0,40076.0,2.0,0.0
4919,"6X8I",F8EM,90.0,3,3.0,5.0,54.0,4,0,0,12.0,2.0,24331.0,1.0,3.0
4920,"6X8I",F8EM,74.0,3,2.78,20.0,47.0,1,0,0,12.0,,15270.0,0.0,0.0
4921,"6X8I",F8EM,48.0,2,2.5,9.0,,9,0,0,,0.0,51149.0,0.0,0.0
4922,"6X8I",F8EM,60.0,3,2.57,9.0,37.3,4,0,0,7.0,1.0,34589.0,0.0,0.0
4923,"6X8I",F8EM,56.8,2,2.55,17.0,32.0,9,0,0,8.2,2.0,7900.0,1.0,0.0
4924,T7U7,F8EM,35.0,1,2.6,14.0,16.0,5,0,0,8.0,,,,
4925,"6X8I",F8EM,63.0,2,2.7,15.0,36.0,11,0,0,12.0,,32813.0,0.0,1.0
4926,"6X8I",F8EM,57.5,2,2.6,24.0,33.2,16,0,0,9.3,2.0,36190.0,0.0,1.0
4927,"6X8I",F8EM,56.5,3,2.6,5.0,40.5,2,0,0,6.0,1.0,11448.0,0.0,0.0
4928,"6X8I",F8EM,145.0,5,,5.0,98.0,1,0,0,18.0,,18691.0,0.0,2.0
4929,"6X8I",F8EM,43.1,2,3.05,3.0,25.3,2,0,0,6.3,0.0,18163.0,1.0,0.0
4930,"6X8I",F8EM,23.0,0,2.9,4.0,19.0,1,0,0,,,31391.0,1.0,3.0
4931,"6X8I",F8EM,59.0,2,3.0,6.0,35.0,4,0,0,13.0,0.0,24704.0,2.0,0.0
4932,"6X8I",F8EM,46.0,2,2.55,5.0,31.0,3,0,0,7.0,1.0,16875.0,1.0,1.0
4933,"6X8I",F8EM,43.01,1,2.76,10.0,21.77,5,0,0,11.41,1.0,34033.0,1.0,2.0
4934,"6X8I",F8EM,48.0,1,2.77,10.0,,2,0,0,12.4,,22057.0,2.0,0.0
4935,"6X8I",F8EM,90.0,3,2.8,16.0,50.0,11,0,0,18.0,2.0,9989.0,1.0,1.0
4936,"6X8I",F8EM,97.5,4,3.0,6.0,69.0,5,0,0,13.0,,24993.0,1.0,0.0
4937,"6X8I",F8EM,43.0,2,,9.0,27.0,1,0,0,6.0,0.0,26971.0,0.0,0.0
4938,"4KU1",F8EM,36.0,1,,16.0,15.6,4,0,0,10.0,,,,
4939,"6X8I",F8EM,31.0,1,,9.0,15.2,6,0,0,8.3,1.0,42715.0,2.0,0.0
4940,Y04Q,F8EM,77.8,3,,10.0,45.7,3,0,0,11.2,,,,
4941,"6X8I",F8EM,33.1,1,,25.0,14.2,18,0,0,8.0,0.0,7026.0,1.0,0.0
4942,"6X8I",F8EM,31.4,1,,5.0,18.4,2,0,0,5.0,,40409.0,1.0,0.0
4943,"6X8I",F8EM,65.0,2,,25.0,36.2,23,0,0,10.1,,30073.0,0.0,0.0
